time,index,iou,dice,sensitivity,specificity
4413.034915924072,0.0,0.891789809390604,0.9428000985774136,0.9590605880044761,0.9886043044794601
2228.355646133423,1.0,0.9254750566790192,0.9612952953804977,0.9826657772363855,0.9932369736091728
1886.7592811584473,2.0,0.8966919515909995,0.9455325107894601,0.9546144383916162,0.9912419778596507
1698.8353729248047,3.0,0.9212924342670835,0.9590340521155797,0.9809807298517785,0.9893962228136022
1642.5743103027344,4.0,0.9236331096196868,0.9603006987151457,0.9912510684068493,0.9919286271677984
1621.1738586425781,5.0,0.9045246497327137,0.9498691968724661,0.9703225613001402,0.9893965634987844
1720.0164794921875,6.0,0.9090474877059381,0.9523571242309129,0.9687430550079218,0.9899239566730137
1746.5646266937256,7.0,0.8737673055170546,0.9326316057969043,0.9468609459027856,0.9896100582269877
2362.230062484741,8.0,0.9120012616306576,0.9539755856153085,0.9733505385996409,0.9909147788285012
1605.4530143737793,9.0,0.9171109325932958,0.9567635518646909,0.981622053535757,0.9913234730105267
1760.910987854004,10.0,0.8961181156840486,0.9452133896846006,0.9436989353800446,0.9917262907967386
2273.8497257232666,11.0,0.8923501098812204,0.9431131218495628,0.9513518563769386,0.9898838178471445
1718.0559635162354,12.0,0.9167128257678566,0.9565468686219191,0.9710943230159894,0.991133873252097
1802.0546436309814,13.0,0.9158880252906461,0.9560976562309303,0.9869978027294535,0.9918861298429893
1810.0206851959229,14.0,0.8957038616705525,0.9449828950406112,0.9541424381643413,0.9917290098237485
2703.235864639282,15.0,0.8804848410583178,0.9364444975401023,0.9631280298460783,0.9912382044731766
2073.2686519622803,16.0,0.8943605030637792,0.9442347447777927,0.968295486905804,0.9917820255136758
2063.7149810791016,17.0,0.9185798122970857,0.9575622618454266,0.9827727036459494,0.9908666739273194
2009.6831321716309,18.0,0.9109485765725217,0.9533993616996219,0.9741372394872371,0.9906409443262281
1788.4948253631592,19.0,0.8863619908774244,0.9397581112892771,0.956939004160189,0.9901782337747486
1763.1151676177979,20.0,0.9166332336421329,0.9565035370906894,0.9867199309004535,0.9917713643479308
1702.009916305542,21.0,0.9227340975714388,0.9598145669096138,0.9903481322953881,0.9907719697238141
2428.670883178711,22.0,0.8941381492816827,0.9441108079901862,0.9679747702762317,0.990660644243579
1851.5665531158447,23.0,0.8022194281965779,0.8902572191215724,0.94776126288208,0.9790850563025094
2321.6779232025146,24.0,0.9186759540394118,0.9576144967109346,0.9771867331591862,0.9912756466279062
2227.7488708496094,25.0,0.8951169970154945,0.944656185792392,0.9617181529540602,0.9897531489753691
2065.3631687164307,26.0,0.8954469597684351,0.9448399019066521,0.9670002952765927,0.9917421027544212
2117.927074432373,27.0,0.9146373433282083,0.9554157569477852,0.9756339039413521,0.9903695562727214
1790.0376319885254,28.0,0.911198738170347,0.9535363538829743,0.9729382357112466,0.9918312387791741
1644.4892883300781,29.0,0.7503428582163858,0.8573667206903584,0.9488814096218571,0.9637732150350048
1816.6148662567139,30.0,0.9101131940937045,0.9529416339386398,0.9710124255103335,0.9908454613263022
1756.3648223876953,31.0,0.9010043595118375,0.9479245589349496,0.9607476122892541,0.9892868813869119
1726.0754108428955,32.0,0.9054686617274386,0.9503894552708821,0.9769760617222673,0.990287435782376
1883.9225769042969,33.0,0.8758646116360896,0.9338249745776471,0.9563311134253385,0.9887638645541562
1992.541790008545,34.0,0.9290758925668205,0.9632341538731231,0.9918769179499285,0.9892365418078983
1875.4613399505615,35.0,0.919665656694344,0.9581519088881386,0.9749953020764822,0.9883352613265808
1839.9181365966797,36.0,0.9042280021282666,0.9497056036542402,0.9734762323797507,0.9900605310962615
1675.4252910614014,37.0,0.8758990826282023,0.9338445663090107,0.9215396456717049,0.9915166180027346
2093.0123329162598,38.0,0.7566481757895753,0.8614680915824005,0.9634445001276511,0.9693430022093318
1607.0446968078613,39.0,0.8958428362458122,0.9450602329671789,0.9638686749026908,0.9903546446889282
2048.6576557159424,40.0,0.9273919176831799,0.9623283247944203,0.9785911299855523,0.9916996697859642
2432.0719242095947,41.0,0.9224042389677628,0.9596360851378988,0.9853693525528017,0.9915324914778209
2006.0858726501465,42.0,0.9339337667218842,0.9658384199009559,0.986045076094385,0.9916788585142933
1890.2013301849365,43.0,0.910220776349452,0.9530006035102804,0.9646844193013875,0.9923042314887168
1929.7254085540771,44.0,0.889735486713563,0.9416508214712114,0.9602685928391641,0.989565155454254
1870.2521324157715,45.0,0.8975778851661991,0.9460248163543336,0.9492726044101999,0.991938719044518
2331.8662643432617,46.0,0.9033566325055191,0.9492247717301079,0.9712294590925981,0.989191724709694
2023.6749649047852,47.0,0.8916992881835195,0.9427495096641524,0.9785213351747888,0.9884138858356366
1875.9410381317139,48.0,0.8657433206010192,0.9280411844884793,0.9513460553563874,0.990736974293826
2111.5171909332275,49.0,0.909018699321529,0.9523413255664777,0.9834433766345368,0.9874215289558977
1856.8696975708008,50.0,0.9146996775862756,0.9554497640479803,0.9751171158938149,0.9916378724977007
1745.4466819763184,51.0,0.9238275936135176,0.9604058042210487,0.974377756297952,0.9920908320889983
1825.0319957733154,52.0,0.9053054572805527,0.9502995478454122,0.9709951148094477,0.9893801478514314
1762.1710300445557,53.0,0.9353943805761463,0.9666188865317356,0.9885771919125581,0.9921014387285836
1755.7709217071533,54.0,0.9044624677035744,0.9498349093686126,0.9699791725922324,0.9915973541510348
1839.2117023468018,55.0,0.8901474926253687,0.9418815157001061,0.9838502836524876,0.9898741534788127
1647.9370594024658,56.0,0.9055020879795244,0.9504078675029555,0.965087898414319,0.9910637302264722
1896.9805240631104,57.0,0.9078637629302807,0.9517071193132745,0.9602068617199115,0.9910737787156153
1735.4660034179688,58.0,0.8888305948377968,0.9411437926376082,0.9674165080463748,0.9890471127421768
1969.2184925079346,59.0,0.9025858437623143,0.9487990743981088,0.9719139347560485,0.9884865372868847
1780.6074619293213,60.0,0.8976068825606732,0.9460409221844963,0.970795875869775,0.9915516912930954
1570.6963539123535,61.0,0.8898654747066661,0.9417236164333717,0.9708116472077648,0.9873562644061463
1714.4312858581543,62.0,0.9068712062368747,0.9511614662497784,0.9490531671483622,0.9932511532010064
1705.1794528961182,63.0,0.8962948016620333,0.9453116687093838,0.9576260359943151,0.9907184182538497
1645.8930969238281,64.0,0.881499179801726,0.9370178730501696,0.9509776576611235,0.9913243976570051
2027.3034572601318,65.0,0.915131115234684,0.9556850786402079,0.9815323376943964,0.9897643381968868
1960.7532024383545,66.0,0.9159372276870177,0.9561244642579101,0.993790565748454,0.9892834207140663
1950.2286911010742,67.0,0.8464150307523801,0.916819909560075,0.9031744747417536,0.992042417679723
1946.9242095947266,68.0,0.8892941428877923,0.941403588462412,0.9657502329916123,0.9914919216225507
1904.4740200042725,69.0,0.9072626794414833,0.9513767445050235,0.9721034854876459,0.9887412101074106
1890.1619911193848,70.0,0.9123355561898336,0.9541584406949843,0.9718818887299514,0.9895504306505949
1955.9521675109863,71.0,0.8996650553447332,0.9471828234282812,0.9717002876068505,0.991578721040655
1910.402774810791,72.0,0.938786891971589,0.9684271085791373,0.9956488336834662,0.9901174612224886
2035.0968837738037,73.0,0.894847914476847,0.9445063190983406,0.9617479639197828,0.9908635189311483
1971.414566040039,74.0,0.8950957763568027,0.9446443683997497,0.9687846700729816,0.9880927039975897
