time,index,iou,dice,sensitivity,specificity
7127.007722854614,0.0,0.0,0.0,1.0,0.8779993057250977
16526.26323699951,1.0,0.0,0.0,1.0,0.8739280700683594
14365.537881851196,2.0,0.0,0.0,1.0,0.8650445938110352
8253.350973129272,3.0,0.0,0.0,1.0,0.8758144378662109
6889.667749404907,4.0,0.0,0.0,1.0,0.8844633102416992
7693.471908569336,5.0,0.0,0.0,1.0,0.887298583984375
7004.438877105713,6.0,0.0,0.0,1.0,0.878535270690918
9016.526699066162,7.0,0.0,0.0,1.0,0.8496084213256836
16128.76844406128,8.0,0.0,0.0,1.0,0.8485326766967773
8848.174333572388,9.0,0.0,0.0,1.0,0.8531599044799805
7789.215564727783,10.0,0.0,0.0,1.0,0.8779411315917969
5714.182138442993,11.0,0.0,0.0,1.0,0.8822994232177734
6334.197044372559,12.0,0.0,0.0,1.0,0.8757286071777344
4761.266231536865,13.0,0.0,0.0,1.0,0.8540716171264648
4746.739864349365,14.0,0.0,0.0,1.0,0.8784914016723633
4960.681200027466,15.0,0.0,0.0,1.0,0.8645515441894531
4788.727283477783,16.0,0.0,0.0,1.0,0.8595008850097656
4700.767517089844,17.0,0.0,0.0,1.0,0.8616189956665039
5209.3541622161865,18.0,0.0,0.0,1.0,0.8577957153320312
5412.235498428345,19.0,0.0,0.0,1.0,0.9049968719482422
4617.928028106689,20.0,0.0,0.0,1.0,0.8715753555297852
4704.023838043213,21.0,0.0,0.0,1.0,0.8508329391479492
4841.941833496094,22.0,0.0,0.0,1.0,0.8881950378417969
4645.416736602783,23.0,0.0,0.0,1.0,0.8789176940917969
4705.841541290283,24.0,0.0,0.0,1.0,0.8688907623291016
4611.936330795288,25.0,0.0,0.0,1.0,0.8736982345581055
4785.545349121094,26.0,0.0,0.0,1.0,0.8502616882324219
4571.245431900024,27.0,0.0,0.0,1.0,0.901524543762207
4523.899078369141,28.0,0.0,0.0,1.0,0.8929147720336914
4579.338788986206,29.0,0.0,0.0,1.0,0.8609542846679688
4585.314750671387,30.0,0.0,0.0,1.0,0.8802413940429688
4353.642463684082,31.0,0.0,0.0,1.0,0.8971014022827148
4273.164510726929,32.0,0.0,0.0,1.0,0.8579998016357422
4314.697980880737,33.0,0.0,0.0,1.0,0.9008541107177734
4504.3439865112305,34.0,0.0,0.0,1.0,0.8790206909179688
4306.527376174927,35.0,0.0,0.0,1.0,0.8792085647583008
4306.140661239624,36.0,0.0,0.0,1.0,0.8816938400268555
4561.8836879730225,37.0,0.0,0.0,1.0,0.8551425933837891
5497.205495834351,38.0,0.0,0.0,1.0,0.8619670867919922
4400.198698043823,39.0,0.0,0.0,1.0,0.898594856262207
4632.48348236084,40.0,0.0,0.0,1.0,0.8611841201782227
4689.481735229492,41.0,0.0,0.0,1.0,0.8741044998168945
5317.5225257873535,42.0,0.0,0.0,1.0,0.9014072418212891
5510.912656784058,43.0,0.0,0.0,1.0,0.8918952941894531
5084.237337112427,44.0,0.0,0.0,1.0,0.8668088912963867
4756.836175918579,45.0,0.0,0.0,1.0,0.9049901962280273
4752.647876739502,46.0,0.0,0.0,1.0,0.8802633285522461
5620.6841468811035,47.0,0.0,0.0,1.0,0.864964485168457
5382.614850997925,48.0,0.0,0.0,1.0,0.8704986572265625
4780.020713806152,49.0,0.0,0.0,1.0,0.8718452453613281
4648.526668548584,50.0,0.0,0.0,1.0,0.8862705230712891
4852.325201034546,51.0,0.0,0.0,1.0,0.8565444946289062
5085.947036743164,52.0,0.0,0.0,1.0,0.8947525024414062
5787.822008132935,53.0,0.0,0.0,1.0,0.856694221496582
5188.988208770752,54.0,0.0,0.0,1.0,0.8689470291137695
4469.255447387695,55.0,0.0,0.0,1.0,0.8718109130859375
4109.819412231445,56.0,0.0,0.0,1.0,0.8788957595825195
4202.89945602417,57.0,0.0,0.0,1.0,0.8804950714111328
4246.376037597656,58.0,0.0,0.0,1.0,0.8698406219482422
4143.671035766602,59.0,0.0,0.0,1.0,0.8712081909179688
4132.922172546387,60.0,0.0,0.0,1.0,0.8630075454711914
4068.248987197876,61.0,0.0,0.0,1.0,0.8971366882324219
5510.101318359375,62.0,0.0,0.0,1.0,0.8587541580200195
4279.160499572754,63.0,0.0,0.0,1.0,0.8655052185058594
4581.476449966431,64.0,0.0,0.0,1.0,0.8813762664794922
4879.657030105591,65.0,0.0,0.0,1.0,0.8511905670166016
5676.361560821533,66.0,0.0,0.0,1.0,0.8682966232299805
5418.275356292725,67.0,0.0,0.0,1.0,0.8833513259887695
5456.4642906188965,68.0,0.0,0.0,1.0,0.8911333084106445
5102.94246673584,69.0,0.0,0.0,1.0,0.8550024032592773
6227.687358856201,70.0,0.0,0.0,1.0,0.8509082794189453
5808.0689907073975,71.0,0.0,0.0,1.0,0.8263254165649414
7051.602363586426,72.0,0.0,0.0,1.0,0.8919095993041992
5972.336769104004,73.0,0.0,0.0,1.0,0.8691740036010742
5151.3330936431885,74.0,0.0,0.0,1.0,0.8687982559204102
