time,index,iou,dice,sensitivity,specificity
4223.304748535156,0.0,0.9302397993383354,0.9638593087317039,0.9647519992106314,0.995530187713744
131.00910186767578,1.0,0.9035567744009083,0.9493352513063633,0.9519089541868585,0.9934086159772679
131.55531883239746,2.0,0.9275772617823425,0.9624281009879253,0.9629946928159707,0.995291941858651
138.60821723937988,3.0,0.9235042157376273,0.9602310285381735,0.9631987522909912,0.9947168454433605
140.12432098388672,4.0,0.9073651332597122,0.9514330711383123,0.9447731416925882,0.9947792070197362
131.5748691558838,5.0,0.9276204459486362,0.9624513455418638,0.9651531105433957,0.994909526829226
133.0113410949707,6.0,0.917563706911371,0.9570098804063154,0.9597980913726447,0.9941571573056729
132.35735893249512,7.0,0.9425142999754456,0.9704065498898612,0.9778288196112004,0.9951083474861584
133.22949409484863,8.0,0.9324323201780982,0.9650349049141993,0.9633660179801318,0.9957996593437342
131.37102127075195,9.0,0.9138483676452673,0.9549851316273658,0.9434274440758964,0.9954726058572475
133.2688331604004,10.0,0.9249823646510048,0.9610294428008457,0.9541790169080837,0.9954254876259027
133.81195068359375,11.0,0.9181375330137924,0.9573218991979242,0.9486563736845722,0.9954978707699451
144.6390151977539,12.0,0.9236811134421532,0.9603266435249838,0.9610637372778335,0.9950644029940385
136.72494888305664,13.0,0.912899242431667,0.9544666255094486,0.9499138291471635,0.9957645309292572
133.89110565185547,14.0,0.9237635188267854,0.9603711784597581,0.9668433879173971,0.9953744736250641
132.28845596313477,15.0,0.9204700657345268,0.9585882978941122,0.9634040365085487,0.9951727532761259
134.33122634887695,16.0,0.8962802367538463,0.9453035678820833,0.9447761594377834,0.9946555602362236
136.11865043640137,17.0,0.9095597527237952,0.9526381684850653,0.9600512942000474,0.9942647382764738
140.3369903564453,18.0,0.9297750117840021,0.9636097535789534,0.9594087477806293,0.9955731628213782
138.29779624938965,19.0,0.9334075995195906,0.9655569780024884,0.9645791662469602,0.9948302209589068
135.03050804138184,20.0,0.9253434020137361,0.9612242689235698,0.9714733240577884,0.9938245308236886
133.13698768615723,21.0,0.9285155766134027,0.962932929215885,0.9608711849605628,0.9952307146581373
134.50193405151367,22.0,0.9197103552601773,0.9581761672953308,0.95926973041375,0.9941109193347822
131.47449493408203,23.0,0.05558755372457367,0.10532059331021196,0.27744211059091484,0.4456380608819446
135.53977012634277,24.0,0.931923730585017,0.9647624446362754,0.9744278091636059,0.9948479365714921
132.5662136077881,25.0,0.8965000236733706,0.9454257975034674,0.9608364954696407,0.9932877730204125
133.7883472442627,26.0,0.9235497558707277,0.9602556451186438,0.9669983567646522,0.9950565649201568
134.69576835632324,27.0,0.9365833945628215,0.9672533568059977,0.9733430054978619,0.9943257087344344
137.1598243713379,28.0,0.9365501270745188,0.9672356155214362,0.972343610602876,0.9944114870198356
157.4540138244629,29.0,0.9247953314580797,0.9609284855834771,0.9641059533084149,0.9947363914147682
136.14201545715332,30.0,0.925498429559333,0.9613079038149528,0.9596099013222262,0.9940987436612406
132.76314735412598,31.0,0.9275885608152827,0.9624341829699952,0.9587029628860293,0.9947803669124528
143.47410202026367,32.0,0.21244054414003044,0.35043457622198204,0.971843551107001,0.45173832149978727
133.5160732269287,33.0,0.9048626486264862,0.9500555321182275,0.962628236443576,0.9920643526992913
139.0378475189209,34.0,0.9219880683322135,0.9594108137541766,0.9597015874361529,0.9947488280091529
134.27495956420898,35.0,0.9207908731484575,0.9587622328079334,0.9614467726344402,0.9932440773077732
135.57934761047363,36.0,0.9200960549392811,0.9583854438661166,0.9541070030848566,0.9946860734749351
137.22825050354004,37.0,0.8967262190120063,0.9455515614468659,0.9520324835433303,0.9942502314458459
135.71429252624512,38.0,0.9229509169683661,0.9599318514311816,0.9681251089473816,0.9935650841564547
