img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
115,33.022165298461914,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7212719243483823,0.8370919039554252
116,33.04648399353027,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.8492359321627614,0.9184722375251959
117,32.915353775024414,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7507401668834975,0.852881172876084
118,33.01215171813965,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8627791778917181,0.9263354327035224
119,33.71906280517578,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8031673874606844,0.8879973723478454
120,32.99379348754883,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.663230345153239,0.7961495819608131
121,32.80830383300781,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7491810007494386,0.8546107462930238
122,32.82785415649414,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7853109536489696,0.8796887760188311
123,32.90867805480957,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7730829352229888,0.8680184906792399
124,33.02121162414551,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.718458020679689,0.8284354464545058
125,32.95564651489258,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7136854866054535,0.8329162554471597
126,33.347368240356445,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8514713002431545,0.9196462597837338
127,32.967567443847656,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8129664578418128,0.8967874322538224
128,32.62615203857422,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7719073888405708,0.8622252966999204
129,32.83429145812988,4,2,2,2,0,0.5,1.0,0.6666666666666666,1.0,0.5,0.8836280062385623,0.9377048542898221
130,32.67717361450195,4,2,2,2,0,0.5,1.0,0.6666666666666666,1.0,0.5,0.9055815668266958,0.9503441800192269
131,32.85813331604004,4,1,1,3,0,0.25,1.0,0.4,1.0,0.25,0.8198805047405938,0.9010267461021676
132,32.2718620300293,4,2,2,2,0,0.5,1.0,0.6666666666666666,1.0,0.5,0.700647812351444,0.8203823368652441
133,32.3331356048584,4,2,2,2,0,0.5,1.0,0.6666666666666666,1.0,0.5,0.849896531743115,0.9187376486436436
134,32.42945671081543,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.7745213748367044,0.8729355259617289
135,32.932281494140625,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.6995199449578584,0.8231970999024714
136,32.98211097717285,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.6057300368405196,0.7542567024969165
137,33.379554748535156,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.5269093165132871,0.6901645183703377
138,32.33766555786133,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.5472865853658536,0.7074146322239955
139,32.846927642822266,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,33.23936462402344,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,33.89620780944824,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.5389351022097648,0.7004000382289093
142,33.20717811584473,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.798139624923186,0.8862109758730881
143,33.13803672790527,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7620392648863208,0.8648738229781527
144,33.12039375305176,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,33.02574157714844,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8567951909053652,0.9208094299482877
146,34.27243232727051,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7876769636347365,0.8803723620241961
147,33.00309181213379,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,33.95986557006836,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.6353803308202993,0.7770428919144399
149,32.89079666137695,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,33.22553634643555,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,32.96971321105957,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.855652265333617,0.9215040882499967
152,34.53373908996582,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.855602529711547,0.9217593324589552
153,33.257484436035156,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6726387397010656,0.8030744534441951
154,32.88578987121582,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8172895226179986,0.8991704029732768
155,33.58149528503418,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7571960930001831,0.8577520830943437
156,35.09020805358887,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7141721289757214,0.8328283387157874
157,34.59477424621582,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7081540506071243,0.829103569859259
158,33.722639083862305,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7634793478293537,0.8623886764009848
159,34.758567810058594,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8061936349882358,0.8918694022683752
160,32.9742431640625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7926730285272758,0.8827753475810228
161,33.400535583496094,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8114728298776904,0.8957130155323223
162,32.97615051269531,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,33.15448760986328,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.844822993313002,0.9147716003396597
164,33.4019660949707,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7767724009607311,0.8732762473784692
165,32.99212455749512,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,33.982276916503906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8033014463940402,0.8894639475619361
167,33.03813934326172,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.857371852810396,0.92211986242687
168,32.807350158691406,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.880989410789065,0.9354216959996517
169,33.22768211364746,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7898774114062348,0.8816550774383551
170,33.27751159667969,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8362939835070708,0.909872801923022
171,34.48843955993652,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7480467194549714,0.8551055443575202
