img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
31,63.77601623535156,2,2,2,0,0,1.0,1.0,1.0,0.7537920157099836
32,60.12558937072754,2,2,2,0,0,1.0,1.0,1.0,0.8923297046539643
33,62.384605407714844,2,2,2,0,0,1.0,1.0,1.0,0.8422922327156115
34,59.93914604187012,2,2,2,0,0,1.0,1.0,1.0,0.9181542234713742
35,59.72647666931152,2,2,2,0,0,1.0,1.0,1.0,0.8076496258049801
36,59.39459800720215,2,2,2,0,0,1.0,1.0,1.0,0.808978574532464
37,61.7976188659668,2,2,2,0,0,1.0,1.0,1.0,0.8463705361969862
38,60.25981903076172,2,2,2,0,0,1.0,1.0,1.0,0.9162726750754777
39,61.91372871398926,2,2,2,0,0,1.0,1.0,1.0,0.8581013727311116
40,59.49878692626953,2,2,2,0,0,1.0,1.0,1.0,0.7699846206519114
41,60.96696853637695,2,2,2,0,0,1.0,1.0,1.0,0.8803026530734478
42,59.715986251831055,2,2,2,0,0,1.0,1.0,1.0,0.885614324623363
43,61.91539764404297,2,2,2,0,0,1.0,1.0,1.0,0.9111761262596871
44,60.175180435180664,2,2,2,0,0,1.0,1.0,1.0,0.9013012651499568
45,61.57541275024414,2,2,2,0,0,1.0,1.0,1.0,0.8883329213909177
46,59.3113899230957,2,2,2,0,0,1.0,1.0,1.0,0.8436303706606756
47,59.786081314086914,2,2,2,0,0,1.0,1.0,1.0,0.8836124287272137
48,59.43465232849121,2,2,2,0,0,1.0,1.0,1.0,0.8834993188604463
49,59.67450141906738,2,2,2,0,0,1.0,1.0,1.0,0.8281163416184432
50,59.80253219604492,2,2,2,0,0,1.0,1.0,1.0,0.7927062776796718
51,61.835527420043945,2,2,2,0,0,1.0,1.0,1.0,0.8205506460804641
52,60.089826583862305,2,2,2,0,0,1.0,1.0,1.0,0.7498632196225046
53,61.815500259399414,2,2,2,0,0,1.0,1.0,1.0,0.9170317375500217
54,59.45587158203125,2,2,2,0,0,1.0,1.0,1.0,0.9188949060362206
55,59.56315994262695,2,2,2,0,0,1.0,1.0,1.0,0.9043406664355883
56,59.44538116455078,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.7986984102526851
57,61.74802780151367,2,2,2,0,0,1.0,1.0,1.0,0.9089759028297382
58,59.41176414489746,2,2,2,0,0,1.0,1.0,1.0,0.8074853925584926
59,61.67125701904297,2,2,2,0,0,1.0,1.0,1.0,0.8095611653342404
60,59.32950973510742,2,2,2,0,0,1.0,1.0,1.0,0.907439632767487
61,59.45158004760742,2,2,2,0,0,1.0,1.0,1.0,0.9347587078113357
62,59.914588928222656,2,2,2,0,0,1.0,1.0,1.0,0.9120726101433455
63,61.77663803100586,2,2,2,0,0,1.0,1.0,1.0,0.9072207682525262
64,59.44204330444336,2,2,2,0,0,1.0,1.0,1.0,0.9159493542540005
65,59.7381591796875,2,2,2,0,0,1.0,1.0,1.0,0.9122723758956259
66,59.927940368652344,2,2,2,0,0,1.0,1.0,1.0,0.8962527256104798
67,61.25307083129883,2,2,2,0,0,1.0,1.0,1.0,0.8709600224090486
68,59.50736999511719,2,2,2,0,0,1.0,1.0,1.0,0.881330397927798
69,61.678409576416016,2,2,2,0,0,1.0,1.0,1.0,0.9116554110130758
70,55.82404136657715,1,1,1,0,0,1.0,1.0,1.0,0.892861530900602
71,60.45794486999512,2,2,2,0,0,1.0,1.0,1.0,0.8757091744942788
72,59.73243713378906,2,2,2,0,0,1.0,1.0,1.0,0.8833315468459548
73,62.28041648864746,2,2,2,0,0,1.0,1.0,1.0,0.9016241676337208
74,59.335947036743164,2,2,2,0,0,1.0,1.0,1.0,0.8910181177818259
75,59.723615646362305,2,2,2,0,0,1.0,1.0,1.0,0.8871323292781539
76,59.82208251953125,2,2,2,0,0,1.0,1.0,1.0,0.8760496458876786
77,60.00399589538574,2,2,2,0,0,1.0,1.0,1.0,0.897733983004037
78,59.847116470336914,2,2,2,0,0,1.0,1.0,1.0,0.9067631943981368
79,62.20102310180664,2,2,2,0,0,1.0,1.0,1.0,0.9014465311509599
80,59.50736999511719,2,2,2,0,0,1.0,1.0,1.0,0.9138816779518352
81,59.305429458618164,2,2,2,0,0,1.0,1.0,1.0,0.9109827894742195
82,59.472084045410156,2,2,2,0,0,1.0,1.0,1.0,0.9052219605692813
83,61.646223068237305,2,2,2,0,0,1.0,1.0,1.0,0.9095627881436847
84,59.87048149108887,2,2,2,0,0,1.0,1.0,1.0,0.9225688220007687
85,61.76114082336426,2,2,2,0,0,1.0,1.0,1.0,0.9225414741350165
86,60.26411056518555,2,2,2,0,0,1.0,1.0,1.0,0.896921093424492
87,62.19816207885742,2,2,2,0,0,1.0,1.0,1.0,0.9265965429393357
88,59.615373611450195,2,2,2,0,0,1.0,1.0,1.0,0.8617995966382915
89,61.684608459472656,2,2,2,0,0,1.0,1.0,1.0,0.8873060494864926
90,59.484004974365234,2,2,2,0,0,1.0,1.0,1.0,0.8905738361247505
91,62.21485137939453,2,2,2,0,0,1.0,1.0,1.0,0.919619352839994
92,59.77201461791992,2,2,2,0,0,1.0,1.0,1.0,0.8602927394393372
93,59.53621864318848,2,2,2,0,0,1.0,1.0,1.0,0.8681783566770825
94,59.69691276550293,2,2,2,0,0,1.0,1.0,1.0,0.88815839444045
95,59.45897102355957,2,2,2,0,0,1.0,1.0,1.0,0.8471262594007831
