img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
86,41.51201248168945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8756005811034154,0.9331221441980662,301750,2416,34105,710305,0.8984532015304224,0.996610174247707,0.9920569688919866,0.9429378098531142,0.8920362667801851,0.9651708602905273
87,37.058353424072266,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8612727372599925,0.9249877703520422,296748,2895,38949,709984,0.8839757281119581,0.9959390022710727,0.9903385028183539,0.9341392010577014,0.8764176353841792,0.9600944519042969
88,49.004316329956055,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8749892770612344,0.9329884646805876,300672,3136,34909,709859,0.8959744443219372,0.9956016521854992,0.9896776911733727,0.9404978815713126,0.8876790949376618,0.9637174606323242
89,46.94533348083496,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8759464607742973,0.9335268307347137,299506,2420,34928,711722,0.8955608580467297,0.9966113181972213,0.991984790975272,0.9413099503425734,0.8891270402013929,0.9643821716308594
90,43.67637634277344,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.885209699080646,0.9388719685549095,300820,2914,31950,712892,0.9039877392793821,0.9959290645789501,0.9904060790033384,0.9452257959101592,0.8961404177738588,0.9667510986328125
91,34.28220748901367,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8824261729617183,0.9372460401923489,300152,2917,32460,713047,0.9024088126706192,0.9959257728042192,0.9903751290960144,0.9443478725964752,0.8945635101585854,0.9662618637084961
92,50.91738700866699,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8762879372796913,0.9336783486819824,301592,3155,34105,709724,0.8984054072571396,0.9955742839948996,0.9896471499309263,0.9418216112571903,0.8900404896533,0.9644660949707031
93,39.46566581726074,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8793890196530061,0.935543353628979,301457,2426,34398,710295,0.8975808012386297,0.9965961435119773,0.9920166643083028,0.9424389359394002,0.8911437532702102,0.9648818969726562
94,47.46079444885254,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8765296808449881,0.9339061683775526,300588,2424,35267,710297,0.8949933751172381,0.9965989496591233,0.9920003168191359,0.9410033700285035,0.8885801365145338,0.964055061340332
95,34.75022315979004,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8835808422491588,0.9377503117667482,298188,3342,30455,716591,0.9073310552788284,0.9953579013602655,0.9889165257188339,0.94636869558042,0.8981972077051674,0.967768669128418
