img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
34,23.21481704711914,2,2,2,0,0,1.0,1.0,1.0,0.8972943462141958
35,21.500825881958008,2,2,2,0,0,1.0,1.0,1.0,0.8600210177923104
36,22.335529327392578,2,2,2,0,0,1.0,1.0,1.0,0.8697947569859905
37,22.417306900024414,2,2,2,0,0,1.0,1.0,1.0,0.8671900812382336
38,22.297143936157227,2,2,2,0,0,1.0,1.0,1.0,0.8520182828247345
39,22.3848819732666,2,2,2,0,0,1.0,1.0,1.0,0.8564965808590879
40,23.040771484375,2,2,2,0,0,1.0,1.0,1.0,0.8039549538840234
41,21.425247192382812,2,2,2,0,0,1.0,1.0,1.0,0.8554105151333409
42,22.36008644104004,2,2,2,0,0,1.0,1.0,1.0,0.8793350583538306
43,22.724390029907227,2,2,2,0,0,1.0,1.0,1.0,0.8587889094204586
44,22.54652976989746,2,2,2,0,0,1.0,1.0,1.0,0.8846448327338291
45,21.587371826171875,2,2,2,0,0,1.0,1.0,1.0,0.8695841432628111
46,23.46038818359375,2,2,2,0,0,1.0,1.0,1.0,0.8704891351197201
47,22.062063217163086,2,2,2,0,0,1.0,1.0,1.0,0.8756560283757675
48,22.4611759185791,2,2,2,0,0,1.0,1.0,1.0,0.8816586312804081
49,21.50583267211914,2,2,2,0,0,1.0,1.0,1.0,0.7981948955003787
50,22.77660369873047,2,2,2,0,0,1.0,1.0,1.0,0.7600930505987074
51,21.514892578125,2,2,2,0,0,1.0,1.0,1.0,0.8065872664895661
52,22.519588470458984,2,2,2,0,0,1.0,1.0,1.0,0.7074975640575576
53,21.6066837310791,2,2,2,0,0,1.0,1.0,1.0,0.9147552880246917
54,22.442340850830078,2,2,2,0,0,1.0,1.0,1.0,0.9082595403802901
55,21.64626121520996,2,2,2,0,0,1.0,1.0,1.0,0.8587017975902679
56,22.63355255126953,2,2,2,0,0,1.0,1.0,1.0,0.8489545108315584
