time,index,iou,dice,sensitivity,specificity
489.5670413970947,0.0,0.8293475377950668,0.9067140285379439,0.8743427031309468,0.9924061972388346
43.76220703125,1.0,0.847775111603328,0.9176171994953513,0.9072552620219918,0.9894833691381297
25.887489318847656,2.0,0.8549694628426966,0.9218151349321688,0.9204007387144701,0.987813722303663
24.65224266052246,3.0,0.7900264382917295,0.8826980667902012,0.8460643222539713,0.9912506146638712
25.072813034057617,4.0,0.8142139759350442,0.897594205242961,0.863130422759169,0.9925476491649337
24.682998657226562,5.0,0.8321093890791134,0.9083621251429345,0.8848229827054822,0.9914072264207752
25.62999725341797,6.0,0.8406058566139347,0.9134012625172809,0.8882818668772274,0.9912191533250587
24.739742279052734,7.0,0.8512399062815709,0.9196429953710155,0.9164789558133795,0.9891886774384511
26.20673179626465,8.0,0.8502131990158064,0.9190434912777238,0.8990961290893859,0.9906394473936057
24.767398834228516,9.0,0.8381820029125885,0.9119684575134498,0.9029449965704945,0.9883832676927803
25.174379348754883,10.0,0.848821933923728,0.9182300559603223,0.8974715121863577,0.9908238509069386
24.70541000366211,11.0,0.8467807899041833,0.9170344358499818,0.9061127522233163,0.990260847651676
25.67577362060547,12.0,0.8451279416958295,0.9160643255113085,0.8948173529951661,0.9904069822260726
24.800777435302734,13.0,0.8385600627921082,0.9121921875303204,0.8869500901893599,0.991653540040848
25.216102600097656,14.0,0.8399745683308794,0.9130284546191926,0.8997770433510887,0.989075853026168
25.516033172607422,15.0,0.8370426352548733,0.9112936403228781,0.9044123858420702,0.990897365809126
25.213956832885742,16.0,0.814341890488203,0.8976719269476603,0.8647253933363271,0.991479402679328
24.779558181762695,17.0,0.8300369109101433,0.9071258682944663,0.8740125069263042,0.9927427172359652
25.157928466796875,18.0,0.8290643443807009,0.9065447554404239,0.879560381819774,0.9925566093670067
24.780988693237305,19.0,0.8073622530951706,0.8934149772272102,0.8677637259383412,0.9922484373207484
25.11882781982422,20.0,0.8039394055461927,0.8913153103418989,0.8548460998034884,0.9934561846368177
24.75261688232422,21.0,0.823626834690182,0.9032843990038224,0.8861057216392794,0.9896140197180747
27.248620986938477,22.0,0.8534855444474466,0.9209519297350487,0.9080651420850642,0.9902158925221621
24.85203742980957,23.0,0.803564407046241,0.891084791767726,0.8621707993629566,0.9927497711695673
25.255680084228516,24.0,0.8509312839695408,0.9194628577940701,0.9072045936687131,0.9903603136012238
24.767637252807617,25.0,0.8285563902579071,0.906241004841031,0.8858572853695762,0.9912906034942816
25.221586227416992,26.0,0.8366533017865492,0.911062856525747,0.8926198843668518,0.9903400886865206
24.982452392578125,27.0,0.8343255441076042,0.9096809961434648,0.8787743741301934,0.9925989003708153
25.204181671142578,28.0,0.802433744807816,0.8903891719951962,0.8715580784546302,0.9914751528058423
24.79243278503418,29.0,0.8355729905684,0.9104219716260459,0.8827977454604243,0.9915714606655379
25.267601013183594,30.0,0.8213483499049683,0.9019124210344753,0.8751820175071552,0.9915701735691791
24.843692779541016,31.0,0.8337551419059094,0.9093418448870417,0.8802233863198459,0.9919133963516914
26.262283325195312,32.0,0.7873378523139521,0.8810173759758247,0.8455678335605248,0.9919059524577867
24.889707565307617,33.0,0.8403628182491314,0.9132577662578824,0.8950716988572165,0.9906349370844492
25.232553482055664,34.0,0.7993609961063911,0.8884943019617695,0.8691218193597391,0.9918533965903759
24.818897247314453,35.0,0.8427221959027807,0.914649205155872,0.8865688998972996,0.992479413896384
25.184154510498047,36.0,0.8508703673489878,0.919427294703188,0.9193867726230998,0.986820464901553
24.837493896484375,37.0,0.8623786862275372,0.9261045485592242,0.915687928090997,0.9900124622670249
25.223731994628906,38.0,0.8484397305496074,0.9180063775163888,0.8934804566381659,0.9897072486473685
24.773120880126953,39.0,0.8084016966346883,0.8940510265380402,0.857841558309458,0.9922469541221703
25.2077579498291,40.0,0.8215706284603084,0.9020464160148927,0.8676929866250255,0.992892782548155
24.808883666992188,41.0,0.8011189390799834,0.8895791629276822,0.8668143418291392,0.9902419242959437
25.188922882080078,42.0,0.8316265060240964,0.908074329879954,0.8838639903097422,0.9922186161569825
24.786949157714844,43.0,0.8294771246394625,0.9067914689591199,0.8711456652486431,0.9924920744193388
25.13742446899414,44.0,0.7856245638520586,0.879943723620447,0.8564566261655835,0.991327274133825
24.835824966430664,45.0,0.8287293235356376,0.90634443585493,0.8743658871199311,0.9925216961798259
25.28214454650879,46.0,0.7983977714996938,0.8878989778038987,0.8998753033913024,0.9880929285596574
24.8870849609375,47.0,0.8481902316295709,0.9178603123356102,0.9056517053378978,0.9907316258738226
25.12812614440918,48.0,0.816827901147669,0.8991802697786492,0.8730812635905717,0.9920113667204138
24.85513687133789,49.0,0.8318514426678573,0.9082084095819168,0.8780772241481221,0.9924657400729059
26.090145111083984,50.0,0.8122890105207958,0.8964232589893254,0.8632670654928289,0.9922815690465965
24.76358413696289,51.0,0.8041116669964291,0.8914211705477771,0.86022133973028,0.9927077342467889
25.372982025146484,52.0,0.8037827343564695,0.8912190132956704,0.8651625897103737,0.9914341989289567
24.845600128173828,53.0,0.7974620330488599,0.8873200305613161,0.85880703371844,0.9915188644384186
25.173425674438477,54.0,0.8169948238270393,0.8992813992791093,0.8702223088923557,0.9921454219030521
24.866104125976562,55.0,0.8339644360970585,0.9094663120860244,0.883376919251071,0.9920057840630878
