img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
41,47.065019607543945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8152864267552538,0.8980828680977617,273287,4911,60368,710010,0.8190705968740166,0.993130709546929,0.9823471052991035,0.8933093406422784,0.8071897355316245,0.9377450942993164
42,46.6768741607666,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8093562762483877,0.8945108706538891,272286,5118,61980,709192,0.8145788084938342,0.9928350436085173,0.9815503741835013,0.8903035950757762,0.8022947457746977,0.9360103607177734
43,46.43964767456055,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8192913790032836,0.9005987359173221,273825,4425,58167,712159,0.8247939709390588,0.9938248691011801,0.9840970350404312,0.8974308553000285,0.8139451930193777,0.9403076171875
44,45.645713806152344,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8277683323148447,0.905620386370366,274184,4904,55341,714147,0.8320582656854564,0.9931798996176905,0.9824284813392191,0.9010126303578793,0.8198571296149556,0.9425458908081055
45,45.2427864074707,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.811775909811578,0.8960167613113426,272709,5118,60675,710074,0.8180026635951335,0.9928438796854551,0.9815784642961267,0.892356322121166,0.8056348263821189,0.9372549057006836
46,46.308040618896484,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8153702316162682,0.8981588673292826,273336,4672,60319,710249,0.8192174551557747,0.9934650122181332,0.9831947282092601,0.8937470469850228,0.8079047785130953,0.9380197525024414
47,46.221017837524414,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8151295338207578,0.898043716506651,272205,4405,60043,711923,0.8192825840938095,0.9938505824147598,0.9840750515165757,0.8941493747310538,0.808562525805503,0.93853759765625
48,50.70376396179199,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8250455126865117,0.9040230000062851,274648,4440,56570,712918,0.8292061421782633,0.9938106217537129,0.9840910393854269,0.9000337535596897,0.8182376109015724,0.9418163299560547
49,46.63991928100586,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8122187242140813,0.8963091956543345,274470,4885,60840,708381,0.8185559631385881,0.9931512226855058,0.9825132895419806,0.8930718358780799,0.8068019812166551,0.9373197555541992
50,46.46658897399902,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.819412541590631,0.9005484624458309,273786,5118,58984,710688,0.8227484448718334,0.9928500180216427,0.9816495998623183,0.8952023463478912,0.8102862486977933,0.9388675689697266
51,46.90980911254883,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8176085750257318,0.8995936539670184,274456,5110,58160,710850,0.8251437092623325,0.9928627297614392,0.9817216685863088,0.8966483823438128,0.8126587825633798,0.9396610260009766
52,47.698974609375,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8151887718897205,0.8981029812574306,274045,5115,59453,709963,0.8217290658414743,0.9928469341806069,0.9816771743802837,0.8946100434500162,0.8093162400734762,0.9384231567382812
53,46.877384185791016,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8130725117558879,0.8968652052507728,275802,4452,60552,707770,0.8199753830785422,0.9937491400153323,0.9841144104990472,0.8945780787793866,0.8092639214098344,0.9380073547363281
54,46.112775802612305,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8141753282197244,0.8974953908994345,275320,4920,60266,708070,0.8204156311645897,0.9930994824611846,0.9824436197544961,0.8941486718651047,0.808561376304676,0.9378337860107422
55,46.04172706604004,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8202591557483092,0.9011198104170621,274842,3327,60032,710375,0.8207325740427743,0.9953383905327433,0.9880396449640326,0.8966483590873724,0.8126587443561669,0.9395761489868164
56,46.81706428527832,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7408870087661219,0.8500925448669031,275664,3035,86074,683803,0.7620543044966246,0.9955811996424193,0.9891101152139046,0.8608621925341603,0.7557138275036803,0.9150190353393555
57,46.08893394470215,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8130137510981735,0.8968398003840843,276520,5152,59781,707123,0.8222396008337769,0.992766838650802,0.9817092220739015,0.8949258300929005,0.8098332713433474,0.938075065612793
58,46.14686965942383,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8086464687726511,0.8940288969466481,272639,4639,63430,707868,0.8112589974082703,0.9934891867729019,0.9832694984816682,0.8890204076974372,0.8002130856921469,0.935084342956543
59,46.71192169189453,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8136057474744147,0.8970510190825121,273363,4887,61286,709040,0.8168648344982354,0.9931547623216379,0.9824366576819407,0.8920327819102332,0.8051075585504924,0.9368925094604492
60,46.5395450592041,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8057996708109344,0.8923449040429514,274340,5084,63977,705175,0.8108962895745706,0.9928420477600425,0.9818054283096656,0.8882039560268786,0.798891092338112,0.934138298034668
61,49.13949966430664,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.806531873457619,0.8927551023647338,271395,4623,63792,708766,0.8096823564159707,0.9935196645869224,0.9832510923200661,0.8880653790463101,0.7986669020923457,0.9347543716430664
62,47.28436470031738,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8185280848175471,0.9000275656510119,273171,4875,59333,711197,0.8215570339003441,0.9931920253829224,0.9824669299324572,0.8948358037834739,0.8096858429244262,0.9387664794921875
63,47.97196388244629,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8162098735744439,0.8986411976117294,273465,4873,60191,710047,0.8196016256263936,0.993183852738768,0.9824925091076318,0.8936852322081589,0.8078037627500155,0.9379501342773438
64,47.15085029602051,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.807343521586346,0.8932664837903133,271518,5092,62862,709104,0.8120043064776602,0.9928703045102465,0.9815914102888543,0.8887805037725658,0.7998244332374982,0.9351940155029297
65,58.89773368835449,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8112088885977385,0.8955828755255737,273154,5128,62108,708186,0.8147478688309442,0.99281102011176,0.9815726493269418,0.8904137274588294,0.8024736331854637,0.9358787536621094
66,52.53171920776367,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6868607120475821,0.8106805689612198,273512,3495,109788,661781,0.7135716149230368,0.9947465412851207,0.9873829903215442,0.8284388928180376,0.7071239286960793,0.8919649124145508
