img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
37,444.9930191040039,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.947010163947491,0.972764752565574,314427,1995,14472,717682,0.9559986500415021,0.9972279230821605,0.9936951286572995,0.9744824668653275,0.950234818401059,0.9842958450317383
38,444.1859722137451,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9232476848563917,0.9600151693043354,311945,3425,20275,712931,0.9389711636867136,0.9952188576629497,0.9891397406221264,0.9634027702713136,0.9293896825515053,0.9773979187011719
39,443.02821159362793,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9418531130247709,0.970039681182564,314196,1999,16359,716022,0.9505105050596724,0.9972159588647129,0.9936779518967725,0.9716149980672594,0.9447969352345784,0.9824924468994141
40,442.66366958618164,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9255280620217752,0.9613016147261844,311562,4112,19731,713171,0.9404424482255889,0.9942672557414577,0.9869739034573642,0.9631464974256801,0.9289128069050849,0.9772615432739258
41,442.3971176147461,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9287127330836655,0.9630005386739979,312885,2982,19447,713262,0.9414832155796011,0.9958366143381305,0.9905593176875077,0.9653979719191175,0.9331104576605809,0.9786100387573242
42,442.8422451019287,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9248558430911726,0.960923959521856,312815,2995,20840,711926,0.9375402736359413,0.9958107259403487,0.9905164497640987,0.963300562770896,0.9291994653200654,0.977269172668457
43,442.5995349884033,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9222480672588078,0.9595301252870526,312380,3240,21886,711070,0.9345251984946121,0.9954641542187566,0.9897344908434194,0.9613378346356131,0.925553916078529,0.9760379791259766
44,442.74020195007324,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9258264672924372,0.9614124633212835,312121,2978,19871,713606,0.9401461480999542,0.9958441717928393,0.9905490020596701,0.9646896649775688,0.9317879213063857,0.9782094955444336
45,443.2358741760254,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9362208430645345,0.9670351117271445,312931,3434,16594,715617,0.9496426674759123,0.9952242608660582,0.989145449085708,0.9689916239607363,0.9398484498091356,0.9808998107910156
46,442.1398639678955,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9283482044706965,0.9627913860648327,314252,3263,19132,711929,0.9426127228661243,0.9954375887873466,0.9897233201581027,0.9655937403498853,0.9334763119825812,0.978642463684082
47,442.6388740539551,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9258221101153596,0.9614097297637947,313737,3008,19918,711913,0.9403036070192264,0.9957925421130447,0.9905034017900836,0.9647509225092251,0.9319022286381337,0.9781360626220703
48,442.16370582580566,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9287781323813418,0.9630533293546999,312445,2985,19803,713343,0.9403969324119332,0.9958329145307736,0.990536727641632,0.964815849851315,0.9320233986510874,0.9782676696777344
