img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
32,1076.7619609832764,2,2,2,0,0,1.0,1.0,1.0,0.9162061847560199
33,1077.8803825378418,2,2,2,0,0,1.0,1.0,1.0,0.8630950752138546
34,1079.0998935699463,2,2,2,0,0,1.0,1.0,1.0,0.9211324017193863
35,1080.6879997253418,2,2,2,0,0,1.0,1.0,1.0,0.9400323784408174
36,1077.573299407959,2,2,2,0,0,1.0,1.0,1.0,0.8966956014612502
37,1083.324909210205,2,2,2,0,0,1.0,1.0,1.0,0.9097816427347891
38,1078.7286758422852,2,2,2,0,0,1.0,1.0,1.0,0.9235898275629533
39,1078.7951946258545,2,2,2,0,0,1.0,1.0,1.0,0.921217819371122
40,1078.2272815704346,2,2,2,0,0,1.0,1.0,1.0,0.7807833535097712
41,1077.3930549621582,2,2,2,0,0,1.0,1.0,1.0,0.9149366399232439
42,1078.3026218414307,2,2,2,0,0,1.0,1.0,1.0,0.9372636168841176
43,1080.9593200683594,2,2,2,0,0,1.0,1.0,1.0,0.9359402113462317
44,1080.8539390563965,2,2,2,0,0,1.0,1.0,1.0,0.9147819110440476
45,1081.9170475006104,2,2,2,0,0,1.0,1.0,1.0,0.8993074959138303
46,1078.8226127624512,2,2,2,0,0,1.0,1.0,1.0,0.9324180417849378
47,1081.5715789794922,2,2,2,0,0,1.0,1.0,1.0,0.9025174201956991
48,1078.7904262542725,2,2,2,0,0,1.0,1.0,1.0,0.9134369946452603
49,1080.883264541626,2,2,2,0,0,1.0,1.0,1.0,0.8376161412029104
50,1078.6221027374268,2,2,2,0,0,1.0,1.0,1.0,0.7913607462350056
51,1080.259084701538,2,2,2,0,0,1.0,1.0,1.0,0.842576293265173
52,1080.6694030761719,2,2,2,0,0,1.0,1.0,1.0,0.9168937458396245
53,1079.4901847839355,2,2,2,0,0,1.0,1.0,1.0,0.9288065231040661
54,1080.5015563964844,2,2,2,0,0,1.0,1.0,1.0,0.9278543287422221
55,1082.2675228118896,2,2,2,0,0,1.0,1.0,1.0,0.9171852017502514
56,1082.266092300415,2,2,2,0,0,1.0,1.0,1.0,0.8713468097602727
57,1085.9293937683105,2,2,2,0,0,1.0,1.0,1.0,0.9244217015238299
58,1083.6100578308105,2,2,2,0,0,1.0,1.0,1.0,0.9092147766345353
59,1084.7501754760742,2,2,2,0,0,1.0,1.0,1.0,0.8295922908644374
60,1080.52396774292,2,2,2,0,0,1.0,1.0,1.0,0.9249667497600449
61,1082.1876525878906,2,2,2,0,0,1.0,1.0,1.0,0.9158869060558713
62,1080.4736614227295,2,2,2,0,0,1.0,1.0,1.0,0.921845233750207
63,1081.0952186584473,2,2,2,0,0,1.0,1.0,1.0,0.9207808098964979
64,1084.0160846710205,2,2,2,0,0,1.0,1.0,1.0,0.921092748680342
65,1085.9606266021729,2,2,2,0,0,1.0,1.0,1.0,0.9265382392849616
66,1082.9434394836426,2,2,2,0,0,1.0,1.0,1.0,0.9047372090249832
67,1087.4943733215332,2,2,2,0,0,1.0,1.0,1.0,0.8732111147817129
68,1083.1985473632812,2,2,2,0,0,1.0,1.0,1.0,0.8903708843003761
69,1085.8445167541504,2,2,2,0,0,1.0,1.0,1.0,0.9098009030743099
70,1078.7975788116455,1,1,1,0,0,1.0,1.0,1.0,0.8980220703730754
71,1085.8349800109863,2,2,2,0,0,1.0,1.0,1.0,0.8756611854298564
72,1083.1844806671143,2,2,2,0,0,1.0,1.0,1.0,0.9091234329262312
73,1084.3439102172852,2,2,2,0,0,1.0,1.0,1.0,0.9086085857314652
74,1086.2376689910889,2,2,2,0,0,1.0,1.0,1.0,0.8860961347139669
75,1085.6714248657227,2,2,2,0,0,1.0,1.0,1.0,0.8800584598627539
76,1085.8089923858643,2,2,2,0,0,1.0,1.0,1.0,0.8984047757759992
77,1083.435297012329,2,2,2,0,0,1.0,1.0,1.0,0.9001505270570229
78,1083.9135646820068,2,2,2,0,0,1.0,1.0,1.0,0.9058479651114166
79,1083.3837985992432,2,2,2,0,0,1.0,1.0,1.0,0.9099369564964984
80,1087.0909690856934,2,2,2,0,0,1.0,1.0,1.0,0.9166031047887813
81,1087.7656936645508,2,2,2,0,0,1.0,1.0,1.0,0.9224677515071558
82,1085.8914852142334,2,2,2,0,0,1.0,1.0,1.0,0.9182914927676676
83,1086.6286754608154,2,2,2,0,0,1.0,1.0,1.0,0.9201854199610202
84,1084.733009338379,2,2,2,0,0,1.0,1.0,1.0,0.932799758798061
85,1085.6738090515137,2,2,2,0,0,1.0,1.0,1.0,0.9320319245986786
86,1084.7666263580322,2,2,2,0,0,1.0,1.0,1.0,0.9057032263450995
87,1086.6131782531738,2,2,2,0,0,1.0,1.0,1.0,0.9241350872644563
88,1088.820219039917,2,2,2,0,0,1.0,1.0,1.0,0.9023234270136139
89,1091.118574142456,2,2,2,0,0,1.0,1.0,1.0,0.8878531467388268
90,1088.9708995819092,2,2,2,0,0,1.0,1.0,1.0,0.9049121168182486
91,1086.2009525299072,2,2,2,0,0,1.0,1.0,1.0,0.9219776528201302
92,1090.8336639404297,2,2,2,0,0,1.0,1.0,1.0,0.8782470778026361
93,1088.6764526367188,2,2,2,0,0,1.0,1.0,1.0,0.9088379294397346
94,1087.7008438110352,2,2,2,0,0,1.0,1.0,1.0,0.8953614853069476
95,1091.1574363708496,2,2,2,0,0,1.0,1.0,1.0,0.918805752773608
96,1088.1037712097168,2,2,2,0,0,1.0,1.0,1.0,0.9185965971392589
97,1092.1874046325684,2,2,2,0,0,1.0,1.0,1.0,0.9259447052456131
98,1088.744878768921,2,2,2,0,0,1.0,1.0,1.0,0.9248375416941339
99,1091.930866241455,2,2,2,0,0,1.0,1.0,1.0,0.9360818996967459
100,1083.644151687622,2,2,2,0,0,1.0,1.0,1.0,0.9438550968981047
101,1092.2932624816895,2,2,2,0,0,1.0,1.0,1.0,0.8842165167184579
102,1087.9602432250977,2,2,2,0,0,1.0,1.0,1.0,0.9133557047179104
103,1089.1392230987549,2,2,2,0,0,1.0,1.0,1.0,0.9353550118819529
104,1089.1172885894775,2,2,2,0,0,1.0,1.0,1.0,0.9268697849703399
105,1092.064380645752,2,2,2,0,0,1.0,1.0,1.0,0.9178610521654468
106,1087.1937274932861,2,2,2,0,0,1.0,1.0,1.0,0.9189186058262757
107,1088.608980178833,2,2,2,0,0,1.0,1.0,1.0,0.9165033583843096
108,1093.2397842407227,2,2,2,0,0,1.0,1.0,1.0,0.9289887020021164
109,1092.6475524902344,2,2,2,0,0,1.0,1.0,1.0,0.9237775830447607
110,1089.4365310668945,2,2,2,0,0,1.0,1.0,1.0,0.9259307637543214
111,1088.1285667419434,2,2,2,0,0,1.0,1.0,1.0,0.9269762205682515
112,1090.2142524719238,2,2,2,0,0,1.0,1.0,1.0,0.9269896001781607
113,1090.7397270202637,2,2,2,0,0,1.0,1.0,1.0,0.9251489014825668
114,1092.4715995788574,2,2,2,0,0,1.0,1.0,1.0,0.9189922442081457
115,1090.9943580627441,2,2,2,0,0,1.0,1.0,1.0,0.9221997662697912
116,1093.1634902954102,2,2,2,0,0,1.0,1.0,1.0,0.9231109537056608
117,1090.284824371338,2,2,2,0,0,1.0,1.0,1.0,0.9209813327347065
118,1088.1116390228271,2,2,2,0,0,1.0,1.0,1.0,0.9210695327157729
119,1090.9533500671387,2,2,2,0,0,1.0,1.0,1.0,0.9250321538656541
120,1089.216947555542,2,2,2,0,0,1.0,1.0,1.0,0.9251192457303532
121,1090.1100635528564,2,2,2,0,0,1.0,1.0,1.0,0.9249658871025717
122,1086.9214534759521,2,2,2,0,0,1.0,1.0,1.0,0.9250430970492753
123,1087.7561569213867,2,2,2,0,0,1.0,1.0,1.0,0.9188115037170056
124,1090.050220489502,2,2,2,0,0,1.0,1.0,1.0,0.929940618076406
125,1088.263750076294,2,2,2,0,0,1.0,1.0,1.0,0.9149412006302375
126,1089.7204875946045,2,2,2,0,0,1.0,1.0,1.0,0.920789771610609
