time,index,iou
782.3364734649658,0.0,0.8719975797527207
337.4824523925781,1.0,0.8857311980433736
339.963436126709,2.0,0.861168492350235
337.07475662231445,3.0,0.746484908540668
341.998815536499,4.0,0.8879033539977746
338.6037349700928,5.0,0.8281816274712636
340.6057357788086,6.0,0.8404373894995772
338.134765625,7.0,0.8355942036993549
337.8744125366211,8.0,0.8496122455890819
338.49024772644043,9.0,0.8404840018344093
338.09685707092285,10.0,0.8855027520254583
338.2532596588135,11.0,0.9021440351841671
337.3720645904541,12.0,0.8648187727710657
341.6128158569336,13.0,0.7215157214342456
340.5599594116211,14.0,0.8576755401542614
337.8891944885254,15.0,0.8684383142320937
337.89539337158203,16.0,0.8681608708137897
338.2294178009033,17.0,0.8631762293163026
339.7223949432373,18.0,0.8861746438788669
337.0335102081299,19.0,0.8738347323575315
337.86773681640625,20.0,0.827237850616365
337.13769912719727,21.0,0.885593220338983
340.0440216064453,22.0,0.8539504729666736
337.8455638885498,23.0,0.8798069701066547
339.9693965911865,24.0,0.8515802495088249
337.94331550598145,25.0,0.8450889550733545
339.6172523498535,26.0,0.8581263134317543
337.8331661224365,27.0,0.8728234701304518
344.1624641418457,28.0,0.836886939130054
336.96436882019043,29.0,0.8758616118769883
340.3913974761963,30.0,0.863530874685282
338.45043182373047,31.0,0.7908247123658513
339.27464485168457,32.0,0.8817852236840242
338.8636112213135,33.0,0.737453258815488
339.1261100769043,34.0,0.8465718638902996
337.421178817749,35.0,0.7238900778458941
339.59126472473145,36.0,0.8642866128713406
336.8251323699951,37.0,0.8415578568212517
337.1703624725342,38.0,0.8752161618560603
337.2347354888916,39.0,0.881503321639173
338.6359214782715,40.0,0.7618973165166835
337.7861976623535,41.0,0.8805305007401981
339.2765522003174,42.0,0.851155650635315
337.1407985687256,43.0,0.8125665885361176
337.6617431640625,44.0,0.8763882410993721
337.4953269958496,45.0,0.869178004572937
337.7728462219238,46.0,0.8577464260252898
337.2352123260498,47.0,0.871248262802435
340.2209281921387,48.0,0.8662842441941315
337.10360527038574,49.0,0.8403426975599366
338.9756679534912,50.0,0.8448238202993263
337.3548984527588,51.0,0.8409777681847614
338.1688594818115,52.0,0.7699869469989159
338.4366035461426,53.0,0.8767658633008723
340.3937816619873,54.0,0.8371800880002083
336.96866035461426,55.0,0.7615040982526421
338.07945251464844,56.0,0.8651474048650349
338.1917476654053,57.0,0.8472305131644556
340.1796817779541,58.0,0.8951460559425258
337.56065368652344,59.0,0.8843233505967124
339.64037895202637,60.0,0.8024047157412588
337.73207664489746,61.0,0.8603226140170777
339.3816947937012,62.0,0.8535416804026286
337.1725082397461,63.0,0.7257832248180773
337.38136291503906,64.0,0.8076902355865806
339.19763565063477,65.0,0.8310039613765784
337.94569969177246,66.0,0.8884300840309131
337.44168281555176,67.0,0.8567831206222337
337.68367767333984,68.0,0.7437880080350018
337.74566650390625,69.0,0.8267949736951667
338.03701400756836,70.0,0.8815019455252918
338.82999420166016,71.0,0.8542557913325968
338.26494216918945,72.0,0.8343943840773258
337.3095989227295,73.0,0.8810538581248583
338.56701850891113,74.0,0.8065776565851388
