img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
122,21.356821060180664,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7614562855492053,0.8588024363737055
123,20.825862884521484,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7199873051325685,0.8238478760498456
124,20.531654357910156,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.8964510051956371,0.945398539418802
125,20.925521850585938,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7607809107502439,0.8612583529573976
126,20.82991600036621,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8357474633950817,0.9105255271326127
127,20.85423469543457,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.7589890843063151,0.8629832795189112
128,20.424604415893555,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9166139629015096,0.9564930451762679
129,21.013736724853516,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.9105893441074306,0.9531986301478194
130,20.98703384399414,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.9274897968367319,0.9621661480558972
131,20.841360092163086,3,1,1,2,0,0.3333333333333333,1.0,0.5,1.0,0.33333333333333337,0.8763465971583975,0.9340988477134942
132,21.816253662109375,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.8474243843314418,0.9174117127809952
133,21.048307418823242,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.86020759288158,0.924715852376791
134,21.042823791503906,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.8955311157591705,0.9448867479028488
135,20.930767059326172,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.6745657173551391,0.8056604890019713
136,20.853519439697266,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8771440867450616,0.9343005681916523
137,20.96247673034668,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9311039531025842,0.9643229735060482
138,20.859956741333008,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9103376216286815,0.9530646429426041
139,21.1789608001709,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9267008106551019,0.9619561122621962
140,20.870685577392578,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7768810645288289,0.8701023427993994
141,20.528793334960938,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.7166881146700983,0.8349660122250298
142,20.447969436645508,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9015951044609712,0.948251394154213
143,25.264501571655273,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8008015752111871,0.8834344745907459
144,21.083354949951172,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9255267903460883,0.9613232025504428
145,21.129608154296875,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9019422074846044,0.9484433374844333
146,22.435903549194336,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.837867172860237,0.9117820756940564
147,20.964384078979492,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9052127193570592,0.9502484527423646
148,21.083593368530273,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7168987979660186,0.8281880423738469
149,21.078109741210938,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.7758194397187251,0.873759372565049
150,20.94745635986328,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9280674446718236,0.9626918884362885
151,20.80082893371582,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.9483681754251374,0.9734999651369298
152,23.810863494873047,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9053418929265563,0.9503196211531091
153,20.94554901123047,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.803343540946548,0.8909489763940209
154,21.076679229736328,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9225253173294785,0.9597016060219486
155,21.024227142333984,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9607303071449442,0.9799719050029695
156,20.88618278503418,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7445551714282599,0.8522207533426462
157,20.882368087768555,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9153166263616325,0.9557862274713118
158,20.92766761779785,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.9239313596660741,0.9604618740935078
159,20.91193199157715,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.9375630373180923,0.9677755193099004
160,21.234750747680664,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.9430467199584547,0.9706886718386457
161,20.979881286621094,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.9252338792606155,0.9611651750237752
162,20.96414566040039,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9614533332820097,0.9803479052680331
163,21.293163299560547,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7891096956923831,0.8802656197553346
